登記編號,工廠名稱,工廠地址,縣市別代碼,地址_行政區域代碼,地址_村里,地址_街路門牌,符合之產業類別
99660696,良油化工股份有限公司,臺南市永康區王行里中山北路885巷5號,67000,67000310,王行里,中山北路885巷5號,19其他化學製品製造業
99660698,東隆工業社,臺南市永康區甲頂里中正南路22Ｏ巷7弄5號,67000,67000310,甲頂里,中正南路22Ｏ巷7弄5號,"31其他運輸工具及其零件製造業,25金屬製品製造業"
99660699,上益工藝社工廠,臺南市下營區仁里里工業街2巷21號,67000,67000080,仁里里,工業街2巷21號,14木竹製品製造業
99660700,南佳實業股份有限公司工廠,臺南市佳里區建南里成功路150巷1號,67000,67000120,建南里,成功路150巷1號,12成衣及服飾品製造業
99660701,力興塑膠廠有限公司,臺南市永康區尚頂里中正南路286巷4、6號,67000,67000310,尚頂里,中正南路286巷4、6號,22塑膠製品製造業
99660702,百鑄工業社,臺南市永康區五王里成功路172巷74號,67000,67000310,五王里,成功路172巷74號,21橡膠製品製造業
99660703,昭興實業廠,臺南市永康區南灣里大灣路744號,67000,67000310,南灣里,大灣路744號,22塑膠製品製造業
99660704,永利五金工業社,臺南市永康區南灣里大灣東路22巷96號,67000,67000310,南灣里,大灣東路22巷96號,25金屬製品製造業
99660705,吳億企業有限公司,臺南市永康區甲頂里中央路23巷5號,67000,67000310,甲頂里,中央路23巷5號,25金屬製品製造業
99660706,大統模具工作所,臺南市永康區尚頂里鹽信街175號,67000,67000310,尚頂里,鹽信街175號,14木竹製品製造業
99660707,國富工業社,臺南市永康區尚頂里正南一街107巷36號,67000,67000310,尚頂里,正南一街107巷36號,25金屬製品製造業
99660708,長興製材工廠,臺南市永康區大灣里大灣路2Ｏ4號,67000,67000310,大灣里,大灣路2Ｏ4號,14木竹製品製造業
99660709,銓月企業股份有限公司,臺南市永康區?洲里洲工街177號,67000,67000310,?洲里,洲工街177號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業,25金屬製品製造業,26電子零組件製造業"
99660710,光賀米粉實業有限公司,臺南市永康區?洲里?行路190號,67000,67000310,?洲里,?行路190號,08食品製造業
99660713,金佳暉模具有限公司,臺南市永康區?行里?和街172號,67000,67000310,?行里,?和街172號,29機械設備製造業
99660715,聖鋒塑膠廠,臺南市永康區?行里?平街158巷25號,67000,67000310,?行里,?平街158巷25號,22塑膠製品製造業
99660718,永豐石材廠有限公司,臺南市永康區東橋里中山南路467巷13號,67000,67000310,東橋里,中山南路467巷13號,23非金屬礦物製品製造業
99660720,錩模實業股份有限公司,臺南市永康區東橋里中正路217巷3弄27號,67000,67000310,東橋里,中正路217巷3弄27號,29機械設備製造業
99660723,慧高工業有限公司,臺南市永康區?行里中正三街486巷1號,67000,67000310,?行里,中正三街486巷1號,25金屬製品製造業
99660724,展峰實業有限公司,臺南市永康區埔園里中山路247號,67000,67000310,埔園里,中山路247號,30汽車及其零件製造業
99660725,建昌鐵工廠,臺南市永康區埔園里自強路634巷7號,67000,67000310,埔園里,自強路634巷7號,"31其他運輸工具及其零件製造業,25金屬製品製造業"
99660728,台灣政福塑膠股份有限公司,臺南市永康區五王里中華路578巷4Ｏ號,67000,67000310,五王里,中華路578巷4Ｏ號,22塑膠製品製造業
99660729,勝發研模加工所,臺南市永康區西灣里大勇路62巷6號,67000,67000310,西灣里,大勇路62巷6號,29機械設備製造業
99660733,奇益鋁材金屬股份有限公司,臺南市永康區甲頂里中華路1015號,67000,67000310,甲頂里,中華路1015號,24基本金屬製造業
99660735,朝嘉塑膠有限公司,臺南市永康區南灣里大灣東路22巷78號,67000,67000310,南灣里,大灣東路22巷78號,22塑膠製品製造業
99660738,仲廷企業有限公司,臺南市永康區?洲里洲工街173號,67000,67000310,?洲里,洲工街173號,25金屬製品製造業
99660740,東懋工業股份有限公司,臺南市永康區南灣里南興路86號,67000,67000310,南灣里,南興路86號,25金屬製品製造業
99660741,弘伉工業股份有限公司,臺南市永康區尚頂里中正二街105巷30號,67000,67000310,尚頂里,中正二街105巷30號,29機械設備製造業
99660744,和新興企業股份有限公司,臺南市永康區?洲里中正南路571號,67000,67000310,?洲里,中正南路571號,"29機械設備製造業,25金屬製品製造業,32家具製造業"
99660745,和諧彈簧工業股份有限公司,臺南市永康區東橋里中正路279巷21弄49號,67000,67000310,東橋里,中正路279巷21弄49號,25金屬製品製造業
99660746,瑞龍塑膠有限公司,臺南市永康區東橋里中正路279巷2弄37號,67000,67000310,東橋里,中正路279巷2弄37號,22塑膠製品製造業
99660747,肇聯有限公司一廠,臺南市永康區大灣里大灣路218巷26號壹樓,67000,67000310,大灣里,大灣路218巷26號壹樓,29機械設備製造業
99660749,曄昌實業有限公司,臺南市永康區東橋里中正路279巷2弄43號,67000,67000310,東橋里,中正路279巷2弄43號,28電力設備及配備製造業
99660750,介大金屬工業股份有限公司,臺南市永康區?行里?和街229號,67000,67000310,?行里,?和街229號,25金屬製品製造業
99660752,嘉宏顏料廠有限公司,臺南市永康區龍潭里中山北路450號,67000,67000310,龍潭里,中山北路450號,19其他化學製品製造業
99660753,功名實業有限公司,臺南市永康區尚頂里中正南路313巷7號,67000,67000310,尚頂里,中正南路313巷7號,33其他製造業
99660754,金賞有限公司,臺南市永康區?行里中正南路344巷25號,67000,67000310,?行里,中正南路344巷25號,25金屬製品製造業
99660755,一億機器廠股份有限公司,臺南市永康區尚頂里中正南路3Ｏ6巷19號,67000,67000310,尚頂里,中正南路3Ｏ6巷19號,29機械設備製造業
99660756,才興精密機械廠,臺南市永康區?行里正南三路158號,67000,67000310,?行里,正南三路158號,"25金屬製品製造業,29機械設備製造業"
99660757,協億工業社,臺南市永康區大橋里自強路22巷7號,67000,67000310,大橋里,自強路22巷7號,25金屬製品製造業
99660760,聖惠電鍍股份有限公司,臺南市永康區建國里復興路26巷39號,67000,67000310,建國里,復興路26巷39號,25金屬製品製造業
99660763,揚謙塑膠股份有限公司,臺南市永康區尚頂里中正二街162巷42號,67000,67000310,尚頂里,中正二街162巷42號,22塑膠製品製造業
99660765,良振壓鑄廠,臺南市永康區尚頂里正南一街57巷13號,67000,67000310,尚頂里,正南一街57巷13號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660766,冠興鐵材廠,臺南市永康區尚頂里尚頂路75號,67000,67000310,尚頂里,尚頂路75號,25金屬製品製造業
99660768,茄億有限公司,臺南市永康區尚頂里國聖街86巷13號,67000,67000310,尚頂里,國聖街86巷13號,25金屬製品製造業
99660771,建都企業社,臺南市永康區尚頂里中正南路381巷51號,67000,67000310,尚頂里,中正南路381巷51號,25金屬製品製造業
99660775,一億機器廠股份有限公司蔦松分廠,臺南市永康區三民里民東路6號,67000,67000310,三民里,民東路6號,"29機械設備製造業,22塑膠製品製造業"
99660776,琮益實業股份有限公司,臺南市永康區?行里?和街222號,67000,67000310,?行里,?和街222號,29機械設備製造業
99660777,明發塑膠廠,臺南市永康區尚頂里中正二街105巷20號,67000,67000310,尚頂里,中正二街105巷20號,22塑膠製品製造業
99660778,集發塑膠工廠,臺南市永康區北灣里大灣六街82巷3號,67000,67000310,北灣里,大灣六街82巷3號,22塑膠製品製造業
99660780,昇明國際股份有限公司,臺南市永康區東橋里中山南路473之1號B區,67000,67000310,東橋里,中山南路473之1號B區,"22塑膠製品製造業,25金屬製品製造業,30汽車及其零件製造業,33其他製造業"
99660781,茂盛股份有限公司第一廠,臺南市永康區?洲里中正南路649號,67000,67000310,?洲里,中正南路649號,22塑膠製品製造業
99660782,台研研磨材興業有限公司,臺南市永康區?洲里正南二街118號,67000,67000310,?洲里,正南二街118號,23非金屬礦物製品製造業
99660785,冠宇油壓股份有限公司,臺南市永康區?洲里洲工街155號,67000,67000310,?洲里,洲工街155號,29機械設備製造業
99660790,鑫上源企業有限公司,臺南市關廟區五甲里南雄路1段790巷6號,67000,67000290,五甲里,南雄路1段790巷6號,25金屬製品製造業
99660791,立成機械有限公司,臺南市永康區?行里中正南路490巷63號,67000,67000310,?行里,中正南路490巷63號,29機械設備製造業
99660792,雄大塑膠廠股份有限公司,臺南市永康區?行里中正路764巷21弄8號,67000,67000310,?行里,中正路764巷21弄8號,22塑膠製品製造業
99660793,又興工業社股份有限公司,臺南市永康區?行里?平街158巷42號,67000,67000310,?行里,?平街158巷42號,29機械設備製造業
99660796,頂格空油壓企業有限公司,臺南市永康區尚頂里中正南路235巷6弄11號,67000,67000310,尚頂里,中正南路235巷6弄11號,29機械設備製造業
99660797,健興記機器股份有限公司,臺南市永康區?行里?和街209號,67000,67000310,?行里,?和街209號,29機械設備製造業
99660798,福甲金屬企業股份有限公司分廠,臺南市仁德區保安里民生路11號,67000,67000270,保安里,民生路11號,"24基本金屬製造業,30汽車及其零件製造業"
99660802,功丞工業股份有限公司,臺南市永康區尚頂里國聖街86巷28號,67000,67000310,尚頂里,國聖街86巷28號,30汽車及其零件製造業
99660803,信福五金有限公司,臺南市永康區甲頂里中正南路349巷39號,67000,67000310,甲頂里,中正南路349巷39號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660804,君和實業股份有限公司,臺南市永康區大橋里中山南路365巷3之1號,67000,67000310,大橋里,中山南路365巷3之1號,11紡織業
99660805,源毅股份有限公司,臺南市永康區?行里中正二街285巷27號,67000,67000310,?行里,中正二街285巷27號,22塑膠製品製造業
99660808,台徑機械業股份有限公司,臺南市永康區尚頂里正南一街129巷2Ｏ號,67000,67000310,尚頂里,正南一街129巷2Ｏ號,29機械設備製造業
99660809,日鴻金屬工業有限公司,臺南市永康區尚頂里中正南路349巷7號,67000,67000310,尚頂里,中正南路349巷7號,25金屬製品製造業
99660810,柏慶紙器廠,臺南市永康區尚頂里正南一街57巷22號,67000,67000310,尚頂里,正南一街57巷22號,15紙漿、紙及紙製品製造業
99660811,辰強塑膠有限公司,臺南市永康區?洲里正南六街105巷12號,67000,67000310,?洲里,正南六街105巷12號,22塑膠製品製造業
99660814,油展機器工業股份有限公司,臺南市永康區東橋里中正路269巷13號,67000,67000310,東橋里,中正路269巷13號,29機械設備製造業
99660815,金弘益企業股份有限公司工廠,臺南市永康區尚頂里國聖街86巷11號,67000,67000310,尚頂里,國聖街86巷11號,"33其他製造業,25金屬製品製造業"
99660816,天子電子股份有限公司,臺南市永康區大橋里中山南路347巷33號,67000,67000310,大橋里,中山南路347巷33號,27電腦、電子產品及光學製品製造業
99660817,柏克有限公司,臺南市永康區大橋里自強路34號,67000,67000310,大橋里,自強路34號,22塑膠製品製造業
99660818,金品光學股份有限公司,臺南市永康區?行里?和街274巷2、4號,67000,67000310,?行里,?和街274巷2、4號,33其他製造業
99660821,立成精密研磨廠,臺南市永康區尚頂里中正南路381巷4號,67000,67000310,尚頂里,中正南路381巷4號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660823,全能營養技術股份有限公司永康廠,臺南市永康區蔦松里蔦松二街1號,67000,67000310,蔦松里,蔦松二街1號,08食品製造業
99660825,上豪便當廠,臺南市永康區西橋里中華西街63巷66號,67000,67000310,西橋里,中華西街63巷66號,08食品製造業
99660830,養樂多汽車鋁窗工業社,臺南市永康區甲頂里中正南路349巷43號,67000,67000310,甲頂里,中正南路349巷43號,25金屬製品製造業
99660832,良美鋼管有限公司,臺南市永康區?洲里洲工街22巷12號,67000,67000310,?洲里,洲工街22巷12號,25金屬製品製造業
99660833,?安塑膠企業有限公司,臺南市永康區?行里?和街256巷3號,67000,67000310,?行里,?和街256巷3號,22塑膠製品製造業
99660834,坤成實業廠股份有限公司,臺南市仁德區仁義里中山路113、113之2、113之3號,67000,67000270,仁義里,中山路113、113之2、113之3號,33其他製造業
99660835,大發新實業有限公司,臺南市永康區南灣里南興路112巷19號,67000,67000310,南灣里,南興路112巷19號,21橡膠製品製造業
99660836,二六興業股份有限公司,臺南市永康區尚頂里?信街197號,67000,67000310,尚頂里,?信街197號,22塑膠製品製造業
99660839,志釗企業有限公司,臺南市永康區尚頂里中正二街169巷33號,67000,67000310,尚頂里,中正二街169巷33號,22塑膠製品製造業
99660843,光展興業社,臺南市永康區尚頂里正南一街92巷40號,67000,67000310,尚頂里,正南一街92巷40號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660846,慶豐實業社,臺南市永康區網寮里中山南路316巷53弄13號,67000,67000310,網寮里,中山南路316巷53弄13號,25金屬製品製造業
99660847,明成油漆有限公司,臺南市永康區大橋里中山南路467巷15號,67000,67000310,大橋里,中山南路467巷15號,19其他化學製品製造業
99660848,博能工業股份有限公司,臺南市永康區尚頂里中正南路349巷12號,67000,67000310,尚頂里,中正南路349巷12號,25金屬製品製造業
99660849,鴻慶玻璃股份有限公司,臺南市永康區?行里中正一街52號,67000,67000310,?行里,中正一街52號,23非金屬礦物製品製造業
99660853,港香蘭藥廠股份有限公司,臺南市永康區王行里環工路9號,67000,67000310,王行里,環工路9號,"20藥品及醫用化學製品製造業,08食品製造業"
99660854,良吉五金廠,臺南市永康區南灣里立興街161號,67000,67000310,南灣里,立興街161號,28電力設備及配備製造業
99660856,龍記山農產加工廠,臺南市永康區永康里中山北路123巷18號,67000,67000310,永康里,中山北路123巷18號,08食品製造業
99660861,達益五金加工廠,臺南市永康區崑山里大灣路1090巷19號,67000,67000310,崑山里,大灣路1090巷19號,25金屬製品製造業
99660862,大昌針織代工所,臺南市永康區尚頂里正南一街46號,67000,67000310,尚頂里,正南一街46號,11紡織業
99660865,尹連實業有限公司,臺南市永康區?行里?和街212號,67000,67000310,?行里,?和街212號,"25金屬製品製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660867,福昌塑膠實業社,臺南市永康區?行里?和街225號,67000,67000310,?行里,?和街225號,22塑膠製品製造業
99660868,竟興工業股份有限公司,臺南市永康區尚頂里國聖街76號,67000,67000310,尚頂里,國聖街76號,"22塑膠製品製造業,29機械設備製造業"
99660870,中祥油墨廠,臺南市永康區?行里?平街158巷67號,67000,67000310,?行里,?平街158巷67號,19其他化學製品製造業
99660871,達裕實業社,臺南市仁德區文賢里中正路1段376巷9號,67000,67000270,文賢里,中正路1段376巷9號,25金屬製品製造業
99660874,隆志工業社,臺南市永康區尚頂里國聖街69號,67000,67000310,尚頂里,國聖街69號,25金屬製品製造業
99660877,鼎承工業有限公司,臺南市永康區?洲里正南六街105巷20號,67000,67000310,?洲里,正南六街105巷20號,"22塑膠製品製造業,29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660878,瑋澤興業有限公司,臺南市永康區東橋里中山南路467巷5號,67000,67000310,東橋里,中山南路467巷5號,"11紡織業,22塑膠製品製造業,25金屬製品製造業"
99660879,亨隆製冰廠,臺南市永康區尚頂里國聖街86巷19號,67000,67000310,尚頂里,國聖街86巷19號,33其他製造業
99660880,昭通科技股份有限公司,臺南市永康區?行里中正路337巷46號,67000,67000310,?行里,中正路337巷46號,"25金屬製品製造業,27電腦、電子產品及光學製品製造業"
99660882,見盈交通工業有限公司,臺南市永康區東橋里中正路217巷3弄29號,67000,67000310,東橋里,中正路217巷3弄29號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660885,合興齒輪工廠,臺南市永康區?行里?和街265號,67000,67000310,?行里,?和街265號,29機械設備製造業
99660888,健倫塑膠工業有限公司,臺南市仁德區保安里二仁路1段156號,67000,67000270,保安里,二仁路1段156號,22塑膠製品製造業
99660890,見榮企業有限公司,臺南市永康區尚頂里中正南路349巷18號,67000,67000310,尚頂里,中正南路349巷18號,29機械設備製造業
99660891,大曜生物科技股份有限公司,臺南市仁德區一甲里忠義一街59號,67000,67000270,一甲里,忠義一街59號,08食品製造業
99660892,聖泰工業股份有限公司,臺南市仁德區新田里勝利一街9號,67000,67000270,新田里,勝利一街9號,"25金屬製品製造業,22塑膠製品製造業"
99660893,韓龍有限公司,臺南市永康區南灣里大安街78號,67000,67000310,南灣里,大安街78號,22塑膠製品製造業
99660896,元山精機廠,臺南市永康區甲頂里中正南路69之1號,67000,67000310,甲頂里,中正南路69之1號,"25金屬製品製造業,29機械設備製造業"
99660897,宜伸企業股份有限公司,臺南市永康區新樹里富強路2段278巷29號,67000,67000310,新樹里,富強路2段278巷29號,24基本金屬製造業
99660899,神甫工業社,臺南市永康區?洲里洲工街9巷1號,67000,67000310,?洲里,洲工街9巷1號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業,29機械設備製造業"
99660901,天彤安企業有限公司,臺南市永康區尚頂里正南一街107巷51號,67000,67000310,尚頂里,正南一街107巷51號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660902,隆興木業廠,臺南市永康區甲頂里中正南路131號,67000,67000310,甲頂里,中正南路131號,14木竹製品製造業
99660905,唐大企業社,臺南市永康區甲頂里中正南路242巷30號,67000,67000310,甲頂里,中正南路242巷30號,22塑膠製品製造業
99660907,裕益熔接工廠,臺南市永康區尚頂里中正二街105巷46號,67000,67000310,尚頂里,中正二街105巷46號,"29機械設備製造業,25金屬製品製造業"
99660909,廣煜企業有限公司,臺南市永康區尚頂里中正二街162巷15號,67000,67000310,尚頂里,中正二街162巷15號,22塑膠製品製造業
99660911,大忠工業股份有限公司,臺南市永康區?行里中正路556號,67000,67000310,?行里,中正路556號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業,33其他製造業"
99660912,大銪鐵工廠有限公司,臺南市永康區南灣里南興路48巷3號,67000,67000310,南灣里,南興路48巷3號,"25金屬製品製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660913,榮陽實業股份有限公司分廠,臺南市永康區大橋里中山南路365巷6號,67000,67000310,大橋里,中山南路365巷6號,22塑膠製品製造業
99660915,立大橡膠廠股份有限公司,臺南市永康區南灣里大灣東路22巷46號及永大路1段132號,67000,67000310,南灣里,大灣東路22巷46號及永大路1段132號,21橡膠製品製造業
99660917,田霖企業股份有限公司,臺南市永康區?行里中正一街32巷30號,67000,67000310,?行里,中正一街32巷30號,31其他運輸工具及其零件製造業
99660924,盈泰機器工廠,臺南市永康區甲頂里中正南路52巷43號,67000,67000310,甲頂里,中正南路52巷43號,25金屬製品製造業
99660925,永強實業社,臺南市永康區?洲里中正南路707之3號,67000,67000310,?洲里,中正南路707之3號,30汽車及其零件製造業
99660926,銀青塑膠工業有限公司台南廠,臺南市永康區?行里中正南路344巷15號,67000,67000310,?行里,中正南路344巷15號,22塑膠製品製造業
99660927,信泰五金加工所,臺南市永康區?行里中正路764巷21弄4號,67000,67000310,?行里,中正路764巷21弄4號,"25金屬製品製造業,31其他運輸工具及其零件製造業"
99660928,展固工業社,臺南市永康區崑山里大灣路1102巷17弄130號,67000,67000310,崑山里,大灣路1102巷17弄130號,26電子零組件製造業
99660929,順福工業股份有限公司,臺南市永康區王行里中山北路883號,67000,67000310,王行里,中山北路883號,"25金屬製品製造業,24基本金屬製造業,22塑膠製品製造業"
99660930,台灣先達機電熱能企業有限公司永康廠,臺南市永康區尚頂里正南一街57巷6號,67000,67000310,尚頂里,正南一街57巷6號,23非金屬礦物製品製造業
99660931,志錩機械廠,臺南市永康區尚頂里中正二街18號,67000,67000310,尚頂里,中正二街18號,29機械設備製造業
99660932,錦祥五金鑄造股份有限公司,臺南市永康區蔦松里正北一路98、100號,67000,67000310,蔦松里,正北一路98、100號,"24基本金屬製造業,25金屬製品製造業,30汽車及其零件製造業"
99660933,尚湧實業社,臺南市永康區尚頂里正南一街129巷31號,67000,67000310,尚頂里,正南一街129巷31號,22塑膠製品製造業
99660934,基旺實業社,臺南市永康區?行里?和街256巷8號,67000,67000310,?行里,?和街256巷8號,22塑膠製品製造業
99660936,新泰眼鏡企業有限公司,臺南市永康區蔦松里蔦松一街22巷38號,67000,67000310,蔦松里,蔦松一街22巷38號,33其他製造業
99660941,萬環機械股份有限公司,臺南市永康區建國里復興路1巷27號,67000,67000310,建國里,復興路1巷27號,"25金屬製品製造業,29機械設備製造業"
99660942,松暐實業廠有限公司,臺南市永康區?行里?和街211號,67000,67000310,?行里,?和街211號,25金屬製品製造業
99660947,偉聖紙器工業有限公司太子廠,臺南市仁德區太子里長興一街99號,67000,67000270,太子里,長興一街99號,15紙漿、紙及紙製品製造業
99660949,勝國鐵工所,臺南市永康區?行里中正路542巷3號,67000,67000310,?行里,中正路542巷3號,25金屬製品製造業
99660950,長利實業社,臺南市永康區?行里中正南路524號,67000,67000310,?行里,中正南路524號,25金屬製品製造業
99660953,輝記實業股份有限公司,臺南市永康區建國里復興路26巷1號,67000,67000310,建國里,復興路26巷1號,22塑膠製品製造業
99660954,將豪企業有限公司,臺南市永康區南灣里南興路1Ｏ1巷15號,67000,67000310,南灣里,南興路1Ｏ1巷15號,22塑膠製品製造業
99660955,泰億昌工業有限公司,臺南市永康區?行里?和街241號,67000,67000310,?行里,?和街241號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660956,煒力實業股份有限公司,臺南市永康區新樹里富強路2段398巷11號,67000,67000310,新樹里,富強路2段398巷11號,22塑膠製品製造業
99660958,全禾機械工業有限公司,臺南市永康區三民里和平路2Ｏ6巷19號,67000,67000310,三民里,和平路2Ｏ6巷19號,29機械設備製造業
99660960,立喬實業有限公司永康工廠,臺南市永康區西橋里中山南路1號,67000,67000310,西橋里,中山南路1號,08食品製造業
99660963,堯興精密工業股份有限公司,臺南市永康區蔦松里正北三路113巷5號,67000,67000310,蔦松里,正北三路113巷5號,"22塑膠製品製造業,30汽車及其零件製造業"
99660964,富揚眼鏡興業有限公司,臺南市永康區?行里中正五街11巷35號,67000,67000310,?行里,中正五街11巷35號,33其他製造業
99660966,檜瑪國際有限公司永康廠,臺南市永康區?洲里中正南路713之1號,67000,67000310,?洲里,中正南路713之1號,"22塑膠製品製造業,25金屬製品製造業,26電子零組件製造業,33其他製造業"
99660968,合興鐵材廠,臺南市永康區尚頂里尚頂路79號,67000,67000310,尚頂里,尚頂路79號,25金屬製品製造業
99660970,吉興塑膠廠,臺南市永康區?行里?和街264號,67000,67000310,?行里,?和街264號,22塑膠製品製造業
99660974,盟機精機廠股份有限公司,臺南市永康區?洲里洲工街159號,67000,67000310,?洲里,洲工街159號,"29機械設備製造業,25金屬製品製造業"
99660977,鳳瑋企業有限公司,臺南市永康區?洲里正南六街1Ｏ5巷3號,67000,67000310,?洲里,正南六街1Ｏ5巷3號,25金屬製品製造業
99660979,信延實業有限公司,臺南市永康區甲頂里正南一街129巷28號,67000,67000310,甲頂里,正南一街129巷28號,22塑膠製品製造業
99660980,宏源鋼鐵有限公司,臺南市永康區?洲里國聖街167巷2號,67000,67000310,?洲里,國聖街167巷2號,25金屬製品製造業
99660984,逢甲電子工業股份有限公司,臺南市永康區西橋里中華西街185號壹樓,67000,67000310,西橋里,中華西街185號壹樓,27電腦、電子產品及光學製品製造業
99660985,寬泰實業有限公司,臺南市永康區西灣里大灣路942巷587號1樓,67000,67000310,西灣里,大灣路942巷587號1樓,25金屬製品製造業
99660988,長宏企業社,臺南市永康區東橋里中正路279巷12號,67000,67000310,東橋里,中正路279巷12號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660990,和楙機械股份有限公司,臺南市永康區尚頂里?信街173號,67000,67000310,尚頂里,?信街173號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660992,莊協和木器廠,臺南市永康區尚頂里尚頂路52巷5號,67000,67000310,尚頂里,尚頂路52巷5號,32家具製造業
99660993,長城實業社,臺南市永康區大橋里中山南路365巷3之18號,67000,67000310,大橋里,中山南路365巷3之18號,"22塑膠製品製造業,25金屬製品製造業"
99660995,財益企業社,臺南市永康區大橋里中山南路365巷3之6號,67000,67000310,大橋里,中山南路365巷3之6號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99660996,僑宏企業有限公司,臺南市永康區?行里?和街278號,67000,67000310,?行里,?和街278號,25金屬製品製造業
99661000,笙禾實業有限公司,臺南市永康區?行里?和街252巷1號,67000,67000310,?行里,?和街252巷1號,21橡膠製品製造業
99661001,永盛紙器廠,臺南市永康區尚頂里中正二街105巷23號,67000,67000310,尚頂里,中正二街105巷23號,15紙漿、紙及紙製品製造業
99661002,峻榮五金工廠,臺南市永康區尚頂里中正二街96巷1Ｏ號,67000,67000310,尚頂里,中正二街96巷1Ｏ號,25金屬製品製造業
99661003,喬昇眼鏡有限公司,臺南市永康區崑山里大灣路1102巷17弄132號,67000,67000310,崑山里,大灣路1102巷17弄132號,27電腦、電子產品及光學製品製造業
99661005,蜻蜓紙品有限公司,臺南市永康區尚頂里中正二街105巷16號,67000,67000310,尚頂里,中正二街105巷16號,"16印刷及資料儲存媒體複製業,22塑膠製品製造業"
99661006,旭盛五金工廠,臺南市仁德區土庫里太乙十二街7號,67000,67000270,土庫里,太乙十二街7號,25金屬製品製造業
99661008,成功商標織造工廠,臺南市仁德區成功里保華路265巷13號,67000,67000270,成功里,保華路265巷13號,11紡織業
99661009,德峰行糧食有限公司,臺南市永康區甲頂里中正南路381巷1號,67000,67000310,甲頂里,中正南路381巷1號,08食品製造業
99661012,奇茂螺絲有限公司,臺南市永康區尚頂里中正二街105巷25號,67000,67000310,尚頂里,中正二街105巷25號,25金屬製品製造業
99661014,國航企業股份有限公司,臺南市永康區三民里正北一路276巷28號,67000,67000310,三民里,正北一路276巷28號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業,25金屬製品製造業"
99661016,千博濾油器有限公司,臺南市永康區蔦松里正北三路113巷7號,67000,67000310,蔦松里,正北三路113巷7號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99661017,得琳企業股份有限公司,臺南市永康區?行里?和街206及?平街158巷32號,67000,67000310,?行里,?和街206及?平街158巷32號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99661018,南田電機工廠有限公司,臺南市永康區東橋里中山南路313號,67000,67000310,東橋里,中山南路313號,"28電力設備及配備製造業,29機械設備製造業"
99661021,昇泰塑膠股份有限公司,臺南市永康區甲頂里中正南路349巷9Ｏ號,67000,67000310,甲頂里,中正南路349巷9Ｏ號,22塑膠製品製造業
99661024,焜其工業社,臺南市永康區?行里中正一街51號,67000,67000310,?行里,中正一街51號,25金屬製品製造業
99661026,南良國際股份有限公司本廠,臺南市永康區?洲里洲尾街41巷10號,67000,67000310,?洲里,洲尾街41巷10號,"11紡織業,12成衣及服飾品製造業,13皮革、毛皮及其製品製造業,21橡膠製品製造業"
99661027,新進工業股份有限公司,臺南市永康區蔦松里正北一路128號,67000,67000310,蔦松里,正北一路128號,"26電子零組件製造業,28電力設備及配備製造業,30汽車及其零件製造業"
99661031,祥田工業股份有限公司,臺南市永康區新樹里富強路2段398巷197號,67000,67000310,新樹里,富強路2段398巷197號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
99661032,鐘寶不銹鋼工業股份有限公司,臺南市永康區尚頂里中正二街162巷11號,67000,67000310,尚頂里,中正二街162巷11號,"32家具製造業,25金屬製品製造業"
99661033,龍瓶興業股份有限公司,臺南市永康區大橋里中山南路471巷3號,67000,67000310,大橋里,中山南路471巷3號,22塑膠製品製造業
99661035,永杰興業股份有限公司,臺南市永康區新樹里中山北路634巷12號,67000,67000310,新樹里,中山北路634巷12號,25金屬製品製造業
99661039,楠華機械工業股份有限公司二廠,臺南市永康區尚頂里中正南路349巷9號,67000,67000310,尚頂里,中正南路349巷9號,"29機械設備製造業,25金屬製品製造業,31其他運輸工具及其零件製造業"
99661042,冠宏眼鏡有限公司,臺南市永康區東橋里中正路279巷2弄27號,67000,67000310,東橋里,中正路279巷2弄27號,33其他製造業
99661043,勤偉塑膠電鍍廠,臺南市永康區?行里中正一街32巷23號,67000,67000310,?行里,中正一街32巷23號,25金屬製品製造業
99661044,長輝工業社,臺南市永康區東橋里東橋二街88號,67000,67000310,東橋里,東橋二街88號,28電力設備及配備製造業
